#  W. Yin, Y. Fujita, Y. Ezoe, Y. Ishisaki, 2025
# https://arxiv.org/abs/2503.04726
# mass [eV]	photon coupling [GeV^-1]
14416.	3.4410564789040723e-18
14416.666666666666	3.4339814877469022e-18
14417.333333333334	3.4280109759826727e-18
14418.	3.4231324963686597e-18
14418.666666666666	3.4193894423135635e-18
14419.333333333332	3.4168540125022467e-18
14420.	3.4156488104498167e-18
14420.666666666668	3.415791055065866e-18
14421.333333333334	3.4172836585517985e-18
14422.	3.420172320882689e-18
14422.666666666666	3.4245269937243905e-18
14423.333333333334	3.430369258967362e-18
14424.	3.437620587094119e-18
14424.666666666668	3.446272679077009e-18
14425.333333333332	3.45633033011852e-18
14426.	3.467811034873004e-18
14426.666666666666	3.48059250398984e-18
14427.333333333334	3.494620918173069e-18
14428.	3.509873573125881e-18
14428.666666666666	3.76203263853777e-18
14429.333333333334	3.7822233661424245e-18
14430.	3.803665408750682e-18
14430.666666666668	3.826345840520719e-18
14431.333333333332	3.850299044652912e-18
14432.	3.8755120253937055e-18
14432.666666666666	3.901860241887504e-18
14433.333333333334	3.929363776636422e-18
14434.	3.9580868018941235e-18
14434.666666666666	3.988127683042699e-18
14435.333333333332	4.019402406203921e-18
14436.	4.0519589741513266e-18
14436.666666666668	4.085910455435204e-18
14437.333333333334	4.110504654838894e-18
14438.	4.14917260254815e-18
14438.666666666666	4.189530648681424e-18
14439.333333333334	4.231711664812251e-18
14440.	4.275887586934944e-18
14440.666666666668	4.3221356393182715e-18
14441.333333333332	4.370347351026298e-18
14442.	4.4205215663956205e-18
14442.666666666666	4.4726406855519046e-18
14443.333333333334	4.526649345862144e-18
14444.	4.5821880267482455e-18
14444.666666666666	4.63893887469974e-18
14445.333333333334	4.696581541440694e-18
14446.	4.754828247138736e-18
14446.666666666668	4.81316047866115e-18
14447.333333333332	4.871030003303798e-18
14448.	4.928013353694155e-18
14448.666666666666	4.983812899074465e-18
14449.333333333334	5.038112978831041e-18
14450.	5.090484323668087e-18
14450.666666666666	5.14071022704444e-18
14451.333333333332	5.1170366457503905e-18
14452.	5.1625748843520095e-18
14452.666666666668	5.20591355243287e-18
14453.333333333334	5.247027218493134e-18
14454.	5.286019967018091e-18
14454.666666666666	5.323167199607938e-18
14455.333333333334	5.3585598341541115e-18
14456.	5.3922168863672805e-18
14456.666666666668	5.4242800127382534e-18
14457.333333333332	5.455043895947383e-18
14458.	5.484756145654835e-18
14458.666666666666	5.513428715589675e-18
14459.333333333334	5.541156452447725e-18
14460.	5.568158491935087e-18
14460.666666666666	5.594760769778767e-18
14461.333333333334	5.624566978305662e-18
14462.	5.6510827704953184e-18
14462.666666666668	5.6772877472572724e-18
14463.333333333332	5.7034372232726545e-18
14464.	5.729550843394765e-18
14464.666666666666	5.755430774079401e-18
14465.333333333334	5.78098031543942e-18
14466.	5.806273760135428e-18
14466.666666666666	5.831346299831125e-18
14467.333333333332	5.855944393364906e-18
14468.	5.879875363322249e-18
14468.666666666668	5.903173644851564e-18
14469.333333333334	5.926067978928431e-18
14470.	5.948556430613851e-18
14470.666666666666	5.970583295834917e-18
14471.333333333334	5.9923593202411365e-18
14472.	6.138226630540425e-18
14472.666666666668	6.160651065682388e-18
14473.333333333332	6.18370596092818e-18
14474.	6.207641350653627e-18
14474.666666666666	6.232897031598205e-18
14475.333333333334	6.259874382410188e-18
14476.	6.288580715548733e-18
14476.666666666666	6.318889233649205e-18
14477.333333333334	6.350716383765831e-18
14478.	6.384294088149757e-18
14478.666666666668	6.419551640753137e-18
14479.333333333332	6.456176071824081e-18
14480.	6.4941171316941615e-18
14480.666666666666	6.5334933493490875e-18
14481.333333333334	6.5742953882511895e-18
14482.	6.6161658524436585e-18
14482.666666666666	6.658959051199846e-18
14483.333333333332	6.702731498286776e-18
14484.	6.747572219021103e-18
14484.666666666668	6.793234546226446e-18
14485.333333333334	6.839428257265747e-18
14486.	6.905317230634098e-18
14486.666666666666	6.954052571700247e-18
14487.333333333334	7.003073444309832e-18
14488.	7.051821230800499e-18
14488.666666666668	7.099952731320524e-18
14489.333333333332	7.147198495668762e-18
14490.	7.193148044012878e-18
14490.666666666666	7.237019272395528e-18
14491.333333333334	7.27819277077021e-18
14492.	7.31624225691555e-18
14492.666666666666	7.350868616348411e-18
14493.333333333334	7.381626535757297e-18
14494.	7.40815854435327e-18
14494.666666666668	7.54484880233311e-18
14495.333333333332	7.562782663730635e-18
14496.	7.57692675225937e-18
14496.666666666666	7.587489538939521e-18
14497.333333333334	7.594936670018326e-18
14498.	7.599860563374195e-18
14498.666666666666	7.602829796354656e-18
14499.333333333332	7.60409239293601e-18
14500.	7.603897157267057e-18
14500.666666666668	7.602524076732238e-18
14501.333333333334	7.600290703654925e-18
14502.	7.59723246907721e-18
14502.666666666666	7.593242891621592e-18
14503.333333333334	7.58832441042622e-18
14504.	7.582624799549096e-18
14504.666666666668	7.576196847981083e-18
14505.333333333332	7.568892670861143e-18
14506.	7.560714270974565e-18
14506.666666666666	7.551828084483925e-18
14507.333333333334	7.542534580225719e-18
14508.	7.554312953398777e-18
14508.666666666666	7.545380462253624e-18
14509.333333333334	7.536438995541604e-18
14510.	7.527988040264413e-18
14510.666666666668	7.52029691424691e-18
14511.333333333332	7.513499687323617e-18
14512.	7.507849877229583e-18
14512.666666666666	7.503770258698622e-18
14513.333333333334	7.501548760928315e-18
14514.	7.50111610547815e-18
14514.666666666666	7.502414757206903e-18
14515.333333333332	7.5054113878122e-18
14516.	7.510093269652464e-18
14516.666666666668	7.51599736590079e-18
14517.333333333334	7.474478131103495e-18
14518.	7.481574372035797e-18
14518.666666666666	7.488534311316581e-18
14519.333333333334	7.494804524256519e-18
14520.	7.499721662930348e-18
14520.666666666668	7.502877846179267e-18
14521.333333333332	7.504167442686578e-18
14522.	7.503580303436102e-18
14522.666666666666	7.50095386633774e-18
14523.333333333334	7.49636145778009e-18
14524.	7.490083326105645e-18
14524.666666666666	7.482577333830302e-18
14525.333333333334	7.474043918858102e-18
14526.	7.464663684888321e-18
14526.666666666668	7.454715216716717e-18
14527.333333333332	7.444577297477258e-18
14528.	7.434408593127775e-18
14528.666666666666	7.424180367770136e-18
14529.333333333334	7.413930852650293e-18
14530.	7.403743209449298e-18
14530.666666666666	7.393625544918112e-18
14531.333333333332	7.383356939314625e-18
14532.	7.372735708824485e-18
14532.666666666668	7.361579913044855e-18
14533.333333333334	7.349718524078805e-18
14534.	7.336791775561848e-18
14534.666666666666	7.260543441177975e-18
14535.333333333334	7.24083869467431e-18
14536.	7.218932053224067e-18
14536.666666666668	7.194521891027406e-18
14537.333333333332	7.167355247968618e-18
14538.	7.137333788891095e-18
14538.666666666666	7.10452941372783e-18
14539.333333333334	7.069149596185562e-18
14540.	7.042563149459274e-18
14540.666666666666	7.001958870199374e-18
14541.333333333334	6.96016468135679e-18
14542.	6.917874635588008e-18
14542.666666666668	6.875748612364237e-18
14543.333333333332	6.83444006968916e-18
14544.	6.794508500941482e-18
14544.666666666666	6.7564272647595574e-18
14545.333333333334	6.720505960192695e-18
14546.	6.686962546864616e-18
14546.666666666666	6.655875746881793e-18
14547.333333333332	6.627222755298191e-18
14548.	6.600887586352024e-18
14548.666666666668	6.576706820745382e-18
14549.333333333334	6.554488187390218e-18
14550.	6.534001139466915e-18
14550.666666666666	6.515029411855621e-18
14551.333333333334	6.4973452962946165e-18
14552.	6.4807854443218595e-18
14552.666666666668	6.465178178598277e-18
14553.333333333332	6.4503951304625415e-18
14554.	6.436320843310728e-18
14554.666666666666	6.422891736557272e-18
14555.333333333334	6.4100463265950335e-18
14556.	6.3977298775748675e-18
14556.666666666666	6.385914841078176e-18
14557.333333333334	6.374550453143597e-18
14558.	6.363593043192838e-18
14558.666666666668	6.3529556386362545e-18
14559.333333333332	6.342571535579689e-18
14560.	6.332312249347655e-18
14560.666666666666	6.322050615525952e-18
14561.333333333334	6.3116294522140395e-18
14562.	6.3009460916829205e-18
14562.666666666666	6.314732176797577e-18
14563.333333333332	6.3037691020699145e-18
14564.	6.292214244065268e-18
14564.666666666668	6.280069181927268e-18
14565.333333333334	6.842958171347972e-18
14566.	6.82660009095596e-18
14566.666666666666	6.809778745938711e-18
14567.333333333334	6.792872487743063e-18
14568.	6.776359179479716e-18
14568.666666666668	6.760685281094894e-18
14569.333333333332	6.746311878873371e-18
14570.	6.733655533609117e-18
14570.666666666666	6.7230864761129325e-18
14571.333333333334	6.714884560061811e-18
14572.	6.709219506827314e-18
14572.666666666666	6.706208568792246e-18
14573.333333333334	6.705889457071891e-18
14574.	6.708260624781728e-18
14574.666666666668	6.713184230759162e-18
14575.333333333332	6.720555627824628e-18
14576.	6.7302392307141e-18
14576.666666666666	6.7421005375289315e-18
14577.333333333334	6.755916603409101e-18
14578.	6.771517093902537e-18
14578.666666666666	6.788747852778971e-18
14579.333333333332	6.807466344398647e-18
14580.	6.827476423670907e-18
14580.666666666668	6.848578109639075e-18
14581.333333333334	6.870630668438008e-18
14582.	6.8934879175360555e-18
14582.666666666666	6.916982253557561e-18
14583.333333333334	6.940845724761118e-18
14584.	6.964898288123542e-18
14584.666666666668	6.988942125171003e-18
14585.333333333332	7.012751073140922e-18
14586.	7.035965083363282e-18
14586.666666666666	7.058274133442729e-18
14587.333333333334	7.10013926460286e-18
14588.	7.120893197158639e-18
14588.666666666666	7.139757765074962e-18
14589.333333333334	7.156355389929858e-18
14590.	7.170437116037016e-18
14590.666666666668	7.18183620037578e-18
14591.333333333334	7.190473618227128e-18
14592.	7.34532825667198e-18
14592.666666666666	7.347771834085687e-18
14593.333333333334	7.347872613736148e-18
14594.	7.346174710504666e-18
14594.666666666666	7.343249464462145e-18
14595.333333333332	7.339782339025797e-18
14596.	7.33649363714594e-18
14596.666666666666	7.334051797911407e-18
14597.333333333334	7.33298164585004e-18
14598.	7.333684634913988e-18
14598.666666666666	7.336463902866004e-18
14599.333333333334	7.341488207709912e-18
14600.	7.348776203918758e-18
14600.666666666668	7.35820498191378e-18
14601.333333333332	7.369591380462619e-18
14602.	7.38269786754069e-18
14602.666666666666	7.397244011275057e-18
14603.333333333334	7.41290711268121e-18
14604.	7.42938159559964e-18
14604.666666666666	7.446376029047724e-18
14605.333333333334	7.463638300343856e-18
14606.	7.480941488819362e-18
14606.666666666668	7.498106796159122e-18
14607.333333333334	7.514963723593042e-18
14608.	7.531395432171693e-18
14608.666666666666	7.547356231472835e-18
14609.333333333334	7.562840831153244e-18
14610.	7.577837378563029e-18
14610.666666666666	7.592385302530358e-18
14611.333333333332	7.606576443875857e-18
14612.	7.620595588854645e-18
14612.666666666666	7.63464725821856e-18
14613.333333333334	7.50636026786726e-18
14614.	7.522334327397674e-18
14614.666666666666	7.539216515120637e-18
14615.333333333334	7.557485289533357e-18
14616.	7.560339660206387e-18
14616.666666666668	7.580679681867236e-18
14617.333333333332	7.603780906828464e-18
14618.	7.630218050592728e-18
14618.666666666666	7.660375402153103e-18
14619.333333333334	7.694529281362358e-18
14620.	7.73284737284979e-18
14620.666666666666	7.775431107789918e-18
14621.333333333334	7.822157671257706e-18
14622.	7.87254137625663e-18
14622.666666666668	7.92592014420807e-18
14623.333333333334	7.98147580314843e-18
14624.	8.03833231640116e-18
14624.666666666666	8.095288983110455e-18
14625.333333333334	8.151131046178497e-18
14626.	8.20470545533893e-18
14626.666666666666	8.255155557521771e-18
14627.333333333332	8.301685804166767e-18
14628.	8.343662847251289e-18
14628.666666666666	8.380720356666119e-18
14629.333333333334	8.412845136489567e-18
14630.	8.440274042342279e-18
14630.666666666666	8.463235399942333e-18
14631.333333333334	8.482074650576756e-18
14632.	8.49723919738407e-18
14632.666666666668	8.315967916949685e-18
14633.333333333332	8.327582677902158e-18
14634.	8.3366050895233e-18
14634.666666666666	8.343308432683888e-18
14635.333333333334	8.348043243094435e-18
14636.	8.351067772626756e-18
14636.666666666666	8.35250105755463e-18
14637.333333333334	8.352280018489421e-18
14638.	8.350364554059098e-18
14638.666666666668	8.34672377215189e-18
14639.333333333334	8.341225671944435e-18
14640.	8.333553544699514e-18
14640.666666666666	8.323339082926516e-18
14641.333333333334	8.310342008708278e-18
14642.	8.294355491223177e-18
14642.666666666666	8.275172531105866e-18
14643.333333333332	8.258108183434483e-18
14644.	8.233909670911956e-18
14644.666666666666	8.206561209244091e-18
14645.333333333334	8.176540658370847e-18
14646.	8.14426973216243e-18
14646.666666666666	8.110438012824795e-18
14647.333333333334	8.07597401758931e-18
14648.	8.041949793394488e-18
14648.666666666668	8.009282138716474e-18
14649.333333333332	7.978717200457519e-18
14650.	7.951070260947692e-18
14650.666666666666	7.927052246458745e-18
14651.333333333334	7.907201685699705e-18
14652.	7.585721876308417e-18
14652.666666666666	7.575006555121234e-18
14653.333333333334	7.568670426700934e-18
14654.	7.566614343488675e-18
14654.666666666668	7.568390774616895e-18
14655.333333333334	7.573507131275803e-18
14656.	7.581562536961365e-18
14656.666666666666	7.592209233625886e-18
14657.333333333334	7.605025733587977e-18
14658.	7.619416782022938e-18
14658.666666666666	7.635010215973415e-18
14659.333333333332	7.651502232995498e-18
14660.	7.66869720250347e-18
14660.666666666666	7.686166535192094e-18
14661.333333333334	7.703645332314712e-18
14662.	7.720973710964023e-18
14662.666666666666	7.738092168943747e-18
14663.333333333334	7.754836298174205e-18
14664.	7.771000438354209e-18
14664.666666666668	7.786541243549119e-18
14665.333333333332	7.801458478800854e-18
14666.	7.832006389003642e-18
14666.666666666666	7.846504329962202e-18
14667.333333333334	7.860218495985727e-18
14668.	7.87311480305115e-18
14668.666666666666	7.885181866371395e-18
14669.333333333332	7.896227592384218e-18
14670.	7.90601622878603e-18
14670.666666666668	7.914285784897307e-18
14671.333333333334	7.920732095565811e-18
14672.	7.924948120355385e-18
14672.666666666666	7.926395484431018e-18
14673.333333333334	7.924561937139226e-18
14674.	7.918969789670722e-18
14674.666666666668	7.620120379846459e-18
14675.333333333332	7.605807560234746e-18
14676.	7.586876256472096e-18
14676.666666666666	7.563340503017126e-18
14677.333333333334	7.535457414120175e-18
14678.	7.503569801661695e-18
14678.666666666666	7.468132642992194e-18
14679.333333333334	7.429721773095534e-18
14680.	7.389047144451242e-18
14680.666666666668	7.346755699275766e-18
14681.333333333332	7.303375644191473e-18
14682.	7.259359687946675e-18
14682.666666666666	7.2151404494815e-18
14683.333333333334	7.171059940811717e-18
14684.	7.127252282585349e-18
14684.666666666666	7.083755842090875e-18
14685.333333333332	7.040570163023815e-18
