# BabyIAXO projection
# unpolarised DP
# mass [eV]  kinetic mixing
1.379152443734853630e-06 2.107126147546551854e-16
1.379163716681451509e-06 2.107108828487091248e-16
1.379174989783895614e-06 2.107091509741008596e-16
1.379186263042189970e-06 2.107074191308298965e-16
1.379197536456338601e-06 2.107056873188497423e-16
1.379208810026345317e-06 2.107039555382062000e-16
1.379220083752213930e-06 2.107022237888988753e-16
1.379231357633948464e-06 2.107004920709272751e-16
1.379242631671552942e-06 2.106987603842911775e-16
1.379253905865031176e-06 2.106970287289440152e-16
1.379265180214386978e-06 2.106952971049314434e-16
1.379276454719624370e-06 2.106935655122531910e-16
1.379287729380747165e-06 2.106918339508625919e-16
1.379299004197759386e-06 2.106901024208055232e-16
1.379310279170665056e-06 2.106883709220816154e-16
1.379321554299467987e-06 2.106866394546903258e-16
1.379332829584171991e-06 2.106849080185852352e-16
1.379344105024781090e-06 2.106831766138120727e-16
1.379355380621299310e-06 2.106814452403705424e-16
1.379366656373730460e-06 2.106797138982601268e-16
1.379377932282078353e-06 2.106779825874343570e-16
1.379389208346347012e-06 2.106762513079389129e-16
1.379400484566540461e-06 2.106745200597274244e-16
1.379411760942662511e-06 2.106727888428915225e-16
1.379423037474716973e-06 2.106710576572927868e-16
1.379434314162707872e-06 2.106693265030689722e-16
1.379445591006639231e-06 2.106675953801274121e-16
1.379456868006514861e-06 2.106658642885138605e-16
1.379468145162338786e-06 2.106641332282279969e-16
1.379479422474114817e-06 2.106624021992234018e-16
1.379490699941846766e-06 2.106606712014995821e-16
1.379501977565538656e-06 2.106589402351483415e-16
1.379513255345194511e-06 2.106572093000770628e-16
1.379524533280818143e-06 2.106554783962855242e-16
1.379535811372413575e-06 2.106537475238193070e-16
1.379547089619984618e-06 2.106520166826779428e-16
1.379558368023535296e-06 2.106502858728151107e-16
1.379569646583069420e-06 2.106485550942765401e-16
1.379580925298590803e-06 2.106468243470615898e-16
1.379592204170103680e-06 2.106450936311241610e-16
1.379603483197611649e-06 2.106433629465096377e-16
1.379614762381118947e-06 2.106416322931716496e-16
1.379626041720629385e-06 2.106399016711098025e-16
1.379637321216146775e-06 2.106381710804159739e-16
1.379648600867675140e-06 2.106364405209513735e-16
1.379659880675218292e-06 2.106347099928539536e-16
1.379671160638780254e-06 2.106329794960311954e-16
1.379682440758364837e-06 2.106312490304826552e-16
1.379693721033976066e-06 2.106295185962540130e-16
1.379705001465617964e-06 2.106277881932988739e-16
1.379716282053294342e-06 2.106260578216628440e-16
1.379727562797009012e-06 2.106243274812995036e-16
1.379738843696765998e-06 2.106225971722545329e-16
1.379750124752569322e-06 2.106208668944815368e-16
1.379761405964422796e-06 2.106191366480261215e-16
1.379772687332330445e-06 2.106174064328418920e-16
1.379783968856296078e-06 2.106156762489744298e-16
1.379795250536323721e-06 2.106139460963772905e-16
1.379806532372417184e-06 2.106122159750963268e-16
1.379817814364580492e-06 2.106104858850849219e-16
1.379829096512817454e-06 2.106087558263426568e-16
1.379840378817132096e-06 2.106070257989153839e-16
1.379851661277528229e-06 2.106052958027565852e-16
1.379862943894009875e-06 2.106035658379119159e-16
1.379874226666580847e-06 2.106018359043348333e-16
1.379885509595245169e-06 2.106001060020249922e-16
1.379896792680006862e-06 2.105983761310284178e-16
1.379908075920869740e-06 2.105966462913440992e-16
1.379919359317837826e-06 2.105949164828799864e-16
1.379930642870914931e-06 2.105931867057277351e-16
1.379941926580105078e-06 2.105914569598868768e-16
1.379953210445412080e-06 2.105897272452649424e-16
1.379964494466839959e-06 2.105879975619536121e-16
1.379975778644392527e-06 2.105862679099526643e-16
1.379987062978073809e-06 2.105845382891694323e-16
1.379998347467887615e-06 2.105828086997417203e-16
1.380009632113837968e-06 2.105810791415311079e-16
1.380020916915928893e-06 2.105793496146291029e-16
1.380032201874164200e-06 2.105776201189894091e-16
1.380043486988547702e-06 2.105758906546117059e-16
1.380054772259083634e-06 2.105741612215415748e-16
1.380066057685775595e-06 2.105724318197324976e-16
1.380077343268627821e-06 2.105707024491842278e-16
1.380088629007643911e-06 2.105689731098962970e-16
1.380099914902828102e-06 2.105672438019144344e-16
1.380111200954184203e-06 2.105655145251920235e-16
1.380122487161716028e-06 2.105637852797290393e-16
1.380133773525427599e-06 2.105620560655708663e-16
1.380145060045322940e-06 2.105603268826710600e-16
1.380156346721405863e-06 2.105586947156515142e-16
1.380167633548406763e-06 2.105572063399551638e-16
1.380178920518511974e-06 2.105557179838584816e-16
1.380190207631724672e-06 2.105542296473613691e-16
1.380201494888047822e-06 2.105527413304177765e-16
1.380212782287484388e-06 2.105512530331197540e-16
1.380224069830037546e-06 2.105497647553751528e-16
1.380235357515710473e-06 2.105482764972759492e-16
1.380246645344506346e-06 2.105467882587300190e-16
1.380257933316428129e-06 2.105453000397832147e-16
1.380269221431478998e-06 2.105438118404357335e-16
1.380280509689662129e-06 2.105423236606873783e-16
1.380291798090980488e-06 2.105408355005380257e-16
1.380303086635437251e-06 2.105393473599417247e-16
1.380314375323035382e-06 2.105378592389901556e-16
1.380325664153778269e-06 2.105363711375916627e-16
1.380336953127668878e-06 2.105348830557918520e-16
1.380348242244710172e-06 2.105333949935907974e-16
1.380359531504905328e-06 2.105319069509884004e-16
1.380370820908257523e-06 2.105304189279386851e-16
1.380382110454769932e-06 2.105289309245334553e-16
1.380393400144445521e-06 2.105274429406807100e-16
1.380404689977287466e-06 2.105259549764263757e-16
1.380415979953298730e-06 2.105244670317703539e-16
1.380427270072482492e-06 2.105229791066667426e-16
1.380438560334841927e-06 2.105214912012072716e-16
1.380449850740380000e-06 2.105200033153000140e-16
1.380461141289100098e-06 2.105185154489907483e-16
1.380472431981004975e-06 2.105170276022796225e-16
1.380483722816098020e-06 2.105155397751204388e-16
1.380495013794382195e-06 2.105140519676052476e-16
1.380506304915860679e-06 2.105125641796418260e-16
1.380517596180536435e-06 2.105110764112301986e-16
1.380528887588412640e-06 2.105095886624622679e-16
1.380540179139492470e-06 2.105081009332460574e-16
1.380551470833779101e-06 2.105066132236274445e-16
1.380562762671275499e-06 2.105051255336063058e-16
1.380574054651984840e-06 2.105036378631826907e-16
1.380585346775910087e-06 2.105021502123104507e-16
1.380596639043054418e-06 2.105006625810355864e-16
1.380607931453421010e-06 2.104991749693119741e-16
1.380619224007012825e-06 2.104976873772316392e-16
1.380630516703833254e-06 2.104961998047024084e-16
1.380641809543885048e-06 2.104947122517703313e-16
1.380653102527171596e-06 2.104932247183892104e-16
1.380664395653695862e-06 2.104917372046051199e-16
1.380675688923461022e-06 2.104902497104179121e-16
1.380686982336470042e-06 2.104887622357815618e-16
1.380698275892726310e-06 2.104872747807880452e-16
1.380709569592232577e-06 2.104857873452992378e-16
1.380720863434992234e-06 2.104842999294529437e-16
1.380732157421008243e-06 2.104828125331573591e-16
1.380743451550283781e-06 2.104813251564582381e-16
1.380754745822822026e-06 2.104798377993096294e-16
1.380766040238625940e-06 2.104783504618034601e-16
1.380777334797698702e-06 2.104768631438015562e-16
1.380788629500043275e-06 2.104753758454419683e-16
1.380799924345663047e-06 2.104738885666326464e-16
1.380811219334560983e-06 2.104724013073734423e-16
1.380822514466740049e-06 2.104709140677102827e-16
1.380833809742203631e-06 2.104694268476432415e-16
1.380845105160954694e-06 2.104679396471721461e-16
1.380856400722996204e-06 2.104664524662508975e-16
1.380867696428331548e-06 2.104649653048796436e-16
1.380878992276963691e-06 2.104634781631500402e-16
1.380890288268895597e-06 2.104619910409701849e-16
1.380901584404130655e-06 2.104605039383399546e-16
1.380912880682671829e-06 2.104590168553053989e-16
1.380924177104522296e-06 2.104575297918202955e-16
1.380935473669685019e-06 2.104560427479767194e-16
1.380946770378163177e-06 2.104545557236364965e-16
1.380958067229959944e-06 2.104530687188917264e-16
1.380969364225078498e-06 2.104515817337421133e-16
1.380980661363521803e-06 2.104500947681877558e-16
1.380991958645293034e-06 2.104486078221366283e-16
1.381003256070395158e-06 2.104471208957265597e-16
1.381014553638831562e-06 2.104456339888654996e-16
1.381025851350605211e-06 2.104441471015533989e-16
1.381037149205719069e-06 2.104426602338363072e-16
1.381048447204176524e-06 2.104411733857140027e-16
1.381059745345980542e-06 2.104396865571404603e-16
1.381071043631134086e-06 2.104381997481156307e-16
1.381082342059640544e-06 2.104367129586854650e-16
1.381093640631502883e-06 2.104352261888500126e-16
1.381104939346724277e-06 2.104337394385170013e-16
1.381116238205307691e-06 2.104322527078245558e-16
1.381127537207256302e-06 2.104307659966804534e-16
1.381138836352573286e-06 2.104292793050847679e-16
1.381150135641261820e-06 2.104277926330833026e-16
1.381161435073324868e-06 2.104263059806301556e-16
1.381172734648765606e-06 2.104248193477710070e-16
1.381184034367587212e-06 2.104233327344601028e-16
1.381195334229792648e-06 2.104218461407432709e-16
1.381206634235385093e-06 2.104203595665742643e-16
1.381217934384367722e-06 2.104188730119994779e-16
1.381229234676743500e-06 2.104173864769723196e-16
1.381240535112515602e-06 2.104158999614929373e-16
1.381251835691687207e-06 2.104144134656073561e-16
1.381263136414261489e-06 2.104129269892695017e-16
1.381274437280241415e-06 2.104114405325252511e-16
1.381285738289630159e-06 2.104099540953284808e-16
1.381297039442430898e-06 2.104084676776792399e-16
1.381308340738646597e-06 2.104069812796234551e-16
1.381319642178280433e-06 2.104054949011150025e-16
1.381330943761335581e-06 2.104040085421998826e-16
1.381342245487815007e-06 2.104025222028319472e-16
1.381353547357721886e-06 2.104010358830112454e-16
1.381364849371059396e-06 2.103995495827836544e-16
1.381376151527830711e-06 2.103980633021031493e-16
1.381387453828038798e-06 2.103965770410155824e-16
1.381398756271686833e-06 2.103950907994750027e-16
1.381410058858777991e-06 2.103936045774813115e-16
1.381421361589315237e-06 2.103921183750344350e-16
1.381432664463301748e-06 2.103906321921803241e-16
1.381443967480740701e-06 2.103891460288729046e-16
1.381455270641635059e-06 2.103876598851581030e-16
1.381466573945988211e-06 2.103861737609897954e-16
1.381477877393803122e-06 2.103846876563680806e-16
1.381489180985082755e-06 2.103832015712929092e-16
1.381500484719830289e-06 2.103817155058099858e-16
1.381511788598049110e-06 2.103802294598733347e-16
1.381523092619741971e-06 2.103787434334830544e-16
1.381534396784912261e-06 2.103772574266850715e-16
1.381545701093562944e-06 2.103757714394331637e-16
1.381557005545697197e-06 2.103742854717272322e-16
1.381568310141317984e-06 2.103727995236134009e-16
1.381579614880428694e-06 2.103713135949995210e-16
1.381590919763032290e-06 2.103698276859774946e-16
1.381602224789131950e-06 2.103683417965473465e-16
1.381613529958730638e-06 2.103668559266170512e-16
1.381624835271831530e-06 2.103653700762784615e-16
1.381636140728437803e-06 2.103638842454853552e-16
1.381647446328552632e-06 2.103623984342380035e-16
1.381658752072178984e-06 2.103609126425821110e-16
1.381670057959320034e-06 2.103594268704257754e-16
1.381681363989978958e-06 2.103579411178608496e-16
1.381692670164158721e-06 2.103564553848871366e-16
1.381703976481862712e-06 2.103549696714128078e-16
1.381715282943093682e-06 2.103534839775297410e-16
1.381726589547855021e-06 2.103519983031458367e-16
1.381737896296149692e-06 2.103505126483530465e-16
1.381749203187981085e-06 2.103490270131512224e-16
1.381760510223351951e-06 2.103475413974484622e-16
1.381771817402265679e-06 2.103460558013365448e-16
1.381783124724725233e-06 2.103445702247236420e-16
1.381794432190733791e-06 2.103430846677013849e-16
1.381805739800294528e-06 2.103415991302240442e-16
1.381817047553410409e-06 2.103401136123372259e-16
1.381828355450084610e-06 2.103386281139491016e-16
1.381839663490320307e-06 2.103371426351514752e-16
1.381850971674120678e-06 2.103356571758525428e-16
1.381862280001488686e-06 2.103341717361438123e-16
1.381873588472427509e-06 2.103326863159796778e-16
1.381884897086940321e-06 2.103312009153596708e-16
1.381896205845030089e-06 2.103297155342840625e-16
1.381907514746700200e-06 2.103282301727985576e-16
1.381918823791953618e-06 2.103267448308113029e-16
1.381930132980793309e-06 2.103252595084140777e-16
1.381941442313222661e-06 2.103237742055147823e-16
1.381952751789244637e-06 2.103222889222055903e-16
1.381964061408862415e-06 2.103208036584402053e-16
1.381975371172078960e-06 2.103193184142187014e-16
1.381986681078897658e-06 2.103178331895409305e-16
1.381997991129321475e-06 2.103163479844070160e-16
1.382009301323353588e-06 2.103148627988166621e-16
1.382020611660996960e-06 2.103133776328158691e-16
1.382031922142254768e-06 2.103118924863126609e-16
1.382043232767130189e-06 2.103104073593529886e-16
1.382054543535626399e-06 2.103089222519826307e-16
1.382065854447746575e-06 2.103074371641097097e-16
1.382077165503493680e-06 2.103059520958260292e-16
1.382088476702870892e-06 2.103044670470855395e-16
1.382099788045881174e-06 2.103029820178422400e-16
1.382111099532527916e-06 2.103014970081881811e-16
1.382122411162814081e-06 2.103000120180311893e-16
1.382133722936742846e-06 2.102985270474630928e-16
1.382145034854317176e-06 2.102970420964379159e-16
1.382156346915540459e-06 2.102955571649556093e-16
1.382167659120415659e-06 2.102940722529702958e-16
1.382178971468945953e-06 2.102925873605736312e-16
1.382190283961134306e-06 2.102911024877196150e-16
1.382201596596984104e-06 2.102896176343623453e-16
1.382212909376498315e-06 2.102881328005935520e-16
1.382224222299680112e-06 2.102866479863672099e-16
1.382235535366532462e-06 2.102851631916375157e-16
1.382246848577058540e-06 2.102836784164961746e-16
1.382258161931261735e-06 2.102821936608512103e-16
1.382269475429144799e-06 2.102807089247943526e-16
1.382280789070711121e-06 2.102792242082338223e-16
1.382292102855963666e-06 2.102777395112614232e-16
1.382303416784905609e-06 2.102762548337851790e-16
1.382314730857540127e-06 2.102747701758509177e-16
1.382326045073870184e-06 2.102732855374587131e-16
1.382337359433899169e-06 2.102718009186084913e-16
1.382348673937630047e-06 2.102703163193000305e-16
1.382359988585065782e-06 2.102688317395333800e-16
1.382371303376209761e-06 2.102673471793083178e-16
1.382382618311064951e-06 2.102658626386251645e-16
1.382393933389634526e-06 2.102643781174835996e-16
1.382405248611921664e-06 2.102628936158376227e-16
1.382416563977929329e-06 2.102614091337791113e-16
1.382427879487660909e-06 2.102599246712160153e-16
1.382439195141119370e-06 2.102584402281943351e-16
1.382450510938307674e-06 2.102569558047139968e-16
1.382461826879229211e-06 2.102554714007748770e-16
1.382473142963886946e-06 2.102539870163769513e-16
1.382484459192284053e-06 2.102525026514744163e-16
1.382495775564423711e-06 2.102510183061586812e-16
1.382507092080309095e-06 2.102495339803381643e-16
1.382518408739943171e-06 2.102480496740585209e-16
1.382529725543329113e-06 2.102465653873197756e-16
1.382541042490470099e-06 2.102450811201219285e-16
1.382552359581369093e-06 2.102435968724647823e-16
1.382563676816029484e-06 2.102421126443484849e-16
1.382574994194454236e-06 2.102406284357268633e-16
1.382586311716646313e-06 2.102391442466458440e-16
1.382597629382609105e-06 2.102376600771053778e-16
1.382608947192345574e-06 2.102361759271054152e-16
1.382620265145858899e-06 2.102346917965999066e-16
1.382631583243152254e-06 2.102332076856348524e-16
1.382642901484228817e-06 2.102317235942559080e-16
1.382654219869091553e-06 2.102302395223254910e-16
1.382665538397743636e-06 2.102287554699810604e-16
1.382676857070188245e-06 2.102272714371309359e-16
1.382688175886428555e-06 2.102257874238667978e-16
1.382699494846467531e-06 2.102243034300966207e-16
1.382710813950308560e-06 2.102228194558206263e-16
1.382722133197954609e-06 2.102213355011303719e-16
1.382733452589408640e-06 2.102198515659341031e-16
1.382744772124674043e-06 2.102183676502774751e-16
